des,name,diameter_m,diameter_estimated,vi_datetime_utc,ip_max,ps_max,vel_km_s,years_range,ip_cum,ps_cum,date,mjd,sigma,sigimp,dist_re,width_re,stretch_re,p_re,exp_energy_mt,ps,ts
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2063-04-01.861,74645.861,0.981,0.132,1.25,11.864,460000.0,3.06e-07,0.0155,-8.02,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2063-04-02.194,74646.194,1.032,0.0,0.42,8.424,94300000.0,5.67e-10,0.0175,-10.71,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2063-12-04.488,74892.488,1.055,1.192,1.24,87.989,835000.0,1.66e-10,0.0175,-11.26,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-03-31.417,75010.417,1.096,0.017,1.23,11.679,26200000.0,1.17e-09,0.0187,-10.38,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-03-31.515,75010.515,0.936,0.082,1.26,23.6,4210000.0,1.53e-08,0.0144,-9.36,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-03-31.609,75010.609,1.094,0.0,0.36,7.813,23500000.0,2.26e-09,0.0194,-10.08,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-03-31.808,75010.808,1.092,0.0,0.97,3.48,8480000.0,1.35e-08,0.0193,-9.31,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-04-01.025,75011.025,1.09,0.0,1.21,1.892,3880000.0,4.51e-08,0.0193,-8.79,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-04-01.178,75011.178,1.088,0.0,0.63,3.092,8980000.0,1.46e-08,0.0192,-9.28,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2064-04-01.181,75011.181,1.086,0.247,1.23,5.197,5670000.0,8.74e-09,0.0184,-9.51,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2065-03-31.832,75375.832,1.096,0.0,0.88,6.096,13400000.0,5.01e-09,0.0194,-9.75,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2065-04-01.017,75376.017,1.094,0.0,1.13,3.437,8770000.0,1.3e-08,0.0194,-9.34,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2065-04-01.228,75376.228,1.092,0.033,1.03,4.391,526000000.0,4.26e-08,0.0186,-8.83,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2065-04-01.406,75376.406,1.09,0.0,0.45,2.92,11100000.0,1.25e-08,0.0193,-9.35,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2065-12-02.784,75621.784,1.111,0.234,0.73,77.365,5340000.0,1.15e-09,0.0192,-10.4,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2066-03-31.726,75740.726,0.625,0.0,0.06,125.695,3320000.0,1.71e-09,0.00938,-10.48,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2066-04-01.333,75741.333,0.787,0.161,1.12,8.572,18100000.0,2.21e-09,0.0115,-10.3,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2066-04-01.387,75741.387,0.672,0.0,1.0,9.027,973000.0,7.72e-08,0.01,-8.8,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2066-04-01.604,75741.604,1.092,0.0,0.66,2.65,11100000.0,1.35e-08,0.0193,-9.33,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2066-12-04.055,75988.055,1.011,1.35,1.39,71.911,3110000.0,1.25e-11,0.0162,-12.44,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2067-04-01.202,76106.202,1.049,0.088,1.24,13.949,24300000.0,1.1e-09,0.0173,-10.47,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2067-04-01.812,76106.812,1.093,0.0,0.99,2.52,10200000.0,1.46e-08,0.0193,-9.31,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2067-04-01.960,76106.96,1.092,0.0,0.69,4.86,24600000.0,3.46e-09,0.0193,-9.93,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2067-04-02.029,76107.029,0.564,1.729,0.38,24.547,21300000.0,4.34e-10,0.00835,-11.13,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2068-03-31.943,76471.943,0.849,0.044,1.28,38.692,39600000.0,5.64e-10,0.0125,-10.88,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2068-04-01.029,76472.029,1.095,0.0,1.2,2.84,10000000.0,1.31e-08,0.0194,-9.36,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2068-12-01.739,76716.739,1.062,0.14,1.36,75.744,5720000.0,5.08e-09,0.0177,-9.82,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2068-12-04.758,76719.758,1.02,2.261,1.25,87.508,9850000.0,1.3e-11,0.0165,-12.43,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2069-04-01.385,76837.385,1.095,0.0,0.81,6.316,18100000.0,3.6e-09,0.0193,-9.93,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2070-04-01.442,77202.442,0.695,0.0,0.88,22.108,990000000.0,3.03e-11,0.0104,-12.23,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2070-04-01.495,77202.495,0.805,0.0,0.41,6.71,131000000.0,6.69e-10,0.0122,-10.84,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2070-04-01.977,77202.977,1.047,0.0,0.85,2.054,81200000.0,2.51e-09,0.0179,-10.13,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2071-04-02.011,77568.011,0.911,0.0,0.66,16.554,167000000.0,1.9e-10,0.0144,-11.33,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2072-03-31.834,77932.834,0.769,0.0,0.69,7.654,13800000.0,5.79e-09,0.0116,-9.94,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2073-03-31.977,78297.977,0.664,0.099,0.46,43.065,6320000.0,2.45e-09,0.00958,-10.38,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2073-03-31.995,78297.995,0.78,0.0,0.35,3.755,90100000.0,1.77e-09,0.0118,-10.45,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2073-12-03.885,78544.885,1.07,0.985,1.24,73.146,20500000.0,8.15e-11,0.0179,-11.65,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2074-04-01.880,78663.88,0.726,0.0,0.55,7.575,4400000000.0,1.93e-11,0.0109,-12.45,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2075-04-02.089,79029.089,1.059,0.0,1.11,9.533,408000000.0,1.12e-10,0.0182,-11.52,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2076-04-01.279,79394.279,1.01,0.061,0.29,12.923,4290000.0,6.88e-09,0.0162,-9.78,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2076-04-01.361,79394.361,1.057,0.0,0.59,5.713,4630000.0,1.64e-08,0.0182,-9.36,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2078-04-01.521,80124.521,0.703,0.0,1.21,0.438,789000000.0,7.49e-10,0.0105,-10.91,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2078-12-03.654,80370.654,1.137,0.29,1.2,93.348,1200000.0,2.8e-09,0.0201,-10.12,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2079-04-01.919,80489.919,0.757,0.028,0.57,9.851,15700000.0,5.43e-09,0.0109,-10.04,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2080-04-01.031,80855.031,0.869,0.0,0.07,25.609,1920000000.0,1.31e-11,0.0129,-12.61,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2080-04-02.098,80856.098,1.062,0.014,1.22,76.308,123000000.0,1.19e-08,0.0177,-9.54,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2080-12-02.750,81100.75,1.115,0.153,1.22,91.131,4660000.0,9.07e-10,0.0194,-10.64,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2081-04-01.038,81220.038,0.764,0.0,0.85,7.902,89300000.0,8.69e-10,0.0115,-10.84,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2081-12-02.786,81465.786,1.118,0.071,1.23,68.721,449000.0,1.21e-08,0.0195,-9.52,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2081-12-02.787,81465.787,1.119,0.064,1.23,80.185,1510000.0,4.38e-09,0.0195,-9.96,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2081-12-02.795,81465.795,1.116,0.084,1.23,108.32,342000.0,5.32e-09,0.0194,-9.88,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2081-12-02.992,81465.992,1.114,0.159,1.23,86.397,855000.0,7.73e-11,0.0194,-11.72,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2082-03-31.912,81584.912,1.107,0.0,1.21,27.457,37300000.0,3.99e-10,0.0198,-10.99,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2083-04-01.282,81950.282,1.107,0.0,0.93,16.662,23800000.0,1.03e-09,0.0198,-10.59,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2083-12-05.074,82198.074,1.037,1.517,1.24,82.258,6060000.0,1.25e-11,0.0169,-12.57,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2084-03-31.796,82315.796,0.984,0.0,0.82,41.181,65100000.0,1.79e-10,0.0162,-11.43,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2084-04-01.215,82316.215,0.907,0.049,1.18,85.022,600000.0,9.81e-09,0.0137,-9.75,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2084-04-01.433,82316.433,0.908,0.002,1.27,158.035,683000.0,8.57e-09,0.0138,-9.8,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2086-04-01.784,83046.784,0.951,0.008,1.23,55.574,63500000.0,1.54e-10,0.0147,-11.54,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2087-04-02.117,83412.117,1.063,0.0,0.41,6.194,213000000.0,3.27e-10,0.0184,-11.14,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2087-12-04.023,83658.023,1.08,1.047,1.21,79.31,79900000.0,2.15e-10,0.0182,-11.34,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2088-12-02.622,84022.622,1.122,0.0,1.08,85.879,339000.0,1.38e-08,0.0203,-9.5,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2089-12-02.598,84387.598,1.122,0.0,1.23,84.038,2510000.0,4.53e-09,0.0196,-10.0,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2089-12-02.855,84387.855,1.121,0.035,1.23,83.958,5730000.0,7.45e-10,0.0196,-10.78,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2089-12-02.957,84387.957,1.124,0.03,1.23,87.491,69100000.0,3.18e-11,0.0197,-12.15,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2090-04-01.302,84507.302,1.077,0.0,1.15,11.441,512000000.0,7.23e-11,0.0188,-11.81,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2091-12-03.361,85118.361,1.121,0.048,1.23,82.374,7280000.0,5.25e-10,0.0196,-10.95,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2092-04-01.071,85238.071,0.712,0.0,1.07,1.012,2340000000.0,1.7e-10,0.0106,-11.65,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2094-03-31.846,85967.846,0.793,0.075,1.29,33.527,2560000.0,3.37e-09,0.0115,-10.34,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2095-04-01.962,86333.962,0.856,0.0,0.57,3.548,1560000.0,9.87e-08,0.0132,-8.83,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2095-12-03.393,86579.393,1.124,0.0,1.18,81.903,2860000.0,1.71e-09,0.0204,-10.45,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2096-04-01.236,86699.236,1.429,0.0,1.09,12.831,181000000.0,1.02e-10,0.0348,-11.49,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2096-12-02.584,86944.584,1.124,0.0,1.22,77.877,10800000.0,4.74e-10,0.0204,-11.01,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2097-04-01.443,87064.443,0.948,0.003,1.27,16.339,6160000.0,4.99e-09,0.0147,-10.1,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2097-04-01.506,87064.506,0.906,0.031,1.26,40.271,13100000.0,1.26e-09,0.0137,-10.73,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2097-12-03.440,87310.44,1.084,0.732,1.23,74.207,17700000.0,2.54e-10,0.0183,-11.33,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2098-04-01.820,87429.82,0.91,0.0,0.08,46.275,618000.0,1.84e-08,0.0143,-9.55,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2099-04-01.769,87794.769,0.843,0.066,1.23,36.013,9050000.0,2.99e-09,0.0124,-10.39,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2100-12-03.687,88405.687,1.127,0.019,1.22,82.453,828000.0,5.74e-09,0.0197,-9.96,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2100-12-03.718,88405.718,1.128,0.031,1.23,85.402,776000.0,5.45e-09,0.0198,-9.98,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2101-04-01.795,88524.795,0.955,0.39,1.22,103.162,1170000.0,5.74e-10,0.0148,-11.06,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2101-04-02.271,88525.271,1.029,0.0,0.57,71.589,240000000.0,2.65e-11,0.0174,-12.34,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2101-12-03.898,88770.898,1.126,0.011,1.24,83.049,1240000.0,3.92e-09,0.0197,-10.13,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2102-04-02.364,88890.364,1.075,0.0,1.19,21.287,20500000.0,9.77e-10,0.0188,-10.75,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2102-12-04.138,89136.138,1.126,0.0,0.59,83.193,5150000.0,9.32e-10,0.0204,-10.75,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2103-04-02.538,89255.538,1.014,0.0,1.06,1.04,17500000.0,1.5e-08,0.017,-9.61,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2103-04-02.626,89255.626,1.018,0.0,1.04,2.589,14300000.0,1.14e-08,0.017,-9.73,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2103-12-04.353,89501.353,1.126,0.0,0.97,82.439,6950000.0,6.97e-10,0.0205,-10.88,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2105-04-01.793,89985.793,1.085,0.0,1.02,38.46,427000000.0,2.56e-11,0.0191,-12.35,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2105-04-02.054,89986.054,0.738,0.0,0.92,0.387,131000000.0,3.6e-09,0.011,-10.39,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2106-04-02.647,90351.647,1.017,0.0,0.33,11.986,88700000.0,4.33e-10,0.017,-11.16,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2107-04-03.064,90717.064,0.957,0.021,1.25,37.957,1920000.0,5.24e-09,0.0149,-10.13,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2108-04-02.782,91082.782,0.9,0.0,0.93,5.972,10700000.0,8.2e-09,0.0141,-9.96,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2108-12-03.943,91327.943,1.129,0.112,1.09,118.452,105000.0,3.18e-08,0.0198,-9.26,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2109-04-02.507,91447.507,1.059,0.0,0.29,6.409,135000000.0,5.04e-10,0.0183,-11.09,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2110-04-02.362,91812.362,0.967,0.0,0.84,2.656,59400000.0,2.97e-09,0.0157,-10.38,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2110-04-02.947,91812.947,0.918,0.08,1.27,9.541,15000000.0,2.94e-10,0.014,-11.42,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2112-04-03.035,92544.035,0.867,0.056,1.27,50.736,60400000.0,7.96e-11,0.0129,-12.03,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2117-04-02.559,94369.559,0.831,0.105,1.28,53.579,15200000.0,4.06e-09,0.0122,-10.36,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2118-04-02.675,94734.675,0.868,0.041,1.27,79.682,8960000.0,1.3e-09,0.0129,-10.84,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2120-04-01.962,95464.962,0.845,0.001,1.28,24.92,23500000.0,9.85e-10,0.0125,-10.98,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2124-04-02.061,96926.061,0.798,0.0,0.33,105.904,82500000.0,6.85e-11,0.0121,-12.17,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2124-04-02.316,96926.316,1.41,0.01,1.14,8.86,9140000.0,3.55e-09,0.0336,-10.1,0
2004FU162,,5.0,True,2026-04-01 04:48,3.8e-07,-6.41,17.5,2026-2124,6.41e-06,-5.94,2124-04-02.542,96926.542,0.906,0.0,0.92,90.449,3820000.0,1.53e-09,0.0142,-10.76,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2085-10-12.041,82875.041,1.566,0.0,0.2,0.003,652000.0,7.26e-07,0.0561,-7.4,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2090-10-11.646,84700.646,1.435,0.0,1.86,0.008,3680000.0,1.54e-07,0.0558,-8.11,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2091-10-12.360,85066.36,1.302,0.0,1.22,0.006,4420000.0,1.27e-07,0.0558,-8.2,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2092-10-11.797,85431.797,0.961,0.0,1.0,0.001,116000.0,7.84e-06,0.0561,-6.42,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2094-10-12.004,86162.004,1.329,0.0,1.54,0.253,39300000.0,1.3e-08,0.0559,-9.21,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2098-10-11.456,87622.456,1.809,0.0,0.58,0.0,1100000.0,2.79e-07,0.0559,-7.9,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2099-10-12.197,87988.197,1.369,0.0,0.44,0.0,15500000.0,4e-08,0.056,-8.75,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2099-10-12.448,87988.448,-1.407,0.0,0.37,0.0,3410000.0,1.74e-07,0.056,-8.11,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2099-10-12.459,87988.459,-1.423,0.0,0.39,0.001,834000.0,6.92e-07,0.0561,-7.51,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2099-10-12.501,87988.501,1.16,0.0,0.91,0.001,505000.0,1.46e-06,0.0561,-7.19,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2100-10-12.422,88353.422,-1.349,0.0,2.02,0.179,38600000.0,1.13e-08,0.0562,-9.31,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2100-10-12.535,88353.535,1.16,0.0,1.49,0.253,64500000.0,1.26e-08,0.0563,-9.26,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2100-10-12.630,88353.63,1.399,0.0,0.8,0.0,1470000.0,4.07e-07,0.056,-7.75,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2102-10-12.688,89083.688,1.29,0.0,1.42,0.001,8690000.0,6.68e-08,0.056,-8.55,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2104-10-12.035,89814.035,1.551,0.0,1.44,0.0,5150000.0,9.46e-08,0.056,-8.41,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2104-10-12.591,89814.591,0.541,0.0,1.65,0.001,421000.0,2.06e-06,0.0558,-7.07,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2106-10-13.116,90545.116,0.582,0.0,0.99,0.0,438000.0,3.11e-06,0.0559,-6.9,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2106-10-13.155,90545.155,-1.236,0.0,1.05,0.0,268000.0,2.78e-06,0.0561,-6.95,0
2023GM1,,13.0,True,2092-10-11 19:07,7.84e-06,-6.42,12.85,2085-2122,3.81e-05,-5.8,2106-10-13.173,90545.173,0.831,0.0,0.01,0.716,219000000.0,4.86e-09,0.0562,-9.71,0
